system,observable,snr_db,trial,tau,dim,lyap_max,kse_ub,lyap_spec,rmse
lorenz63_dense_J2,z,13.0,0,20,7,0.1852529644966125,0.2435344457626342,0.1853;0.0583;-0.0803;-0.3336,5.298780825610323
lorenz63_dense_J2,z,13.0,1,20,7,0.1855351775884628,0.2389389276504516,0.1855;0.0534;-0.0845;-0.3396,5.2204215396403395
lorenz63_dense_J2,z,13.0,2,20,7,0.1888848692178726,0.2411648482084274,0.1889;0.0523;-0.0903;-0.3325,5.11642929708081
lorenz63_dense_J2,z,7.0,0,20,7,0.2119430005550384,0.2780549824237823,0.2119;0.0661;-0.0771;-0.3304,5.6786382078532975
lorenz63_dense_J2,z,7.0,1,20,7,0.2083327025175094,0.2760029435157776,0.2083;0.0677;-0.0744;-0.3182,5.619122213564076
lorenz63_dense_J2,z,7.0,2,20,7,0.2090613842010498,0.273904412984848,0.2091;0.0648;-0.0765;-0.3278,5.654238551989023
lorenz63_dense_J2,x_smooth_5,28.0,0,50,7,0.134411484003067,0.1549521386623382,0.1344;0.0205;-0.1052;-0.3360,5.555113556698201
lorenz63_dense_J2,x_smooth_5,28.0,1,50,7,0.1381198614835739,0.1599760353565216,0.1381;0.0219;-0.1020;-0.3340,5.401938531420885
lorenz63_dense_J2,x_smooth_5,28.0,2,50,7,0.1360774338245391,0.1561383157968521,0.1361;0.0201;-0.1002;-0.3402,5.097347126811257
lorenz63_dense_J2,x_smooth_5,23.0,0,50,7,0.1539277583360672,0.1920828074216842,0.1539;0.0382;-0.0949;-0.3363,5.463429232608855
lorenz63_dense_J2,x_smooth_5,23.0,1,50,7,0.1571277976036071,0.1899885982275009,0.1571;0.0329;-0.0963;-0.3387,5.454494541898273
lorenz63_dense_J2,x_smooth_5,23.0,2,50,7,0.1538628488779068,0.1893597841262817,0.1539;0.0355;-0.0916;-0.3417,5.430065036457257
lorenz63_dense_J2,x_smooth_5,18.0,0,50,7,0.1710168719291687,0.2148897051811218,0.1710;0.0439;-0.0890;-0.3380,5.701156204723089
lorenz63_dense_J2,x_smooth_5,18.0,1,50,7,0.1734077185392379,0.21851247549057,0.1734;0.0451;-0.0854;-0.3306,5.154560544911287
lorenz63_dense_J2,x_smooth_5,18.0,2,50,7,0.1706770956516266,0.2161462008953094,0.1707;0.0455;-0.0906;-0.3368,5.557650094962163
lorenz63_dense_J2,x_smooth_5,13.0,0,50,7,0.18937848508358,0.2472412586212158,0.1894;0.0579;-0.0877;-0.3414,5.63236627837725
