system,observable,snr_db,trial,tau,dim,int_dim,lyap_max,kse_ub,lyap_spec,rmse,loss
c24h50_noise,C1_to_C10,15.0,2,10,5,2,0.2741398215293884,0.3727113604545593,0.2741;0.0986;-0.0636;-0.3295,0.10632032,0.0262984000146389
c24h50_noise,C1_to_C10,10.0,0,10,5,2,0.2660114765167236,0.3573710918426513,0.2660;0.0914;-0.0612;-0.3299,0.107375704,0.0274475067853927
c24h50_noise,C1_to_C10,10.0,1,10,5,2,0.2660114765167236,0.3573710918426513,0.2660;0.0914;-0.0612;-0.3299,0.107700594,0.0276388861238956
c24h50_noise,C1_to_C10,10.0,2,10,5,2,0.2660114765167236,0.3573710918426513,0.2660;0.0914;-0.0612;-0.3299,0.10806504,0.027191137894988
c24h50_noise,C1_to_C11,30.0,0,20,5,2,0.2858576774597168,0.3844306766986847,0.2859;0.0986;-0.0613;-0.3330,0.10652782,0.0270073171705007
c24h50_noise,C1_to_C11,30.0,1,20,5,2,0.2858576774597168,0.3844306766986847,0.2859;0.0986;-0.0613;-0.3330,0.10595785,0.0267871953547
c24h50_noise,C1_to_C11,30.0,2,20,5,2,0.2858576774597168,0.3844306766986847,0.2859;0.0986;-0.0613;-0.3330,0.10783272,0.0269560888409614
c24h50_noise,C1_to_C11,20.0,0,20,5,2,0.2783952355384826,0.3815596103668213,0.2784;0.1032;-0.0601;-0.3337,0.10656762,0.0270515773445367
c24h50_noise,C1_to_C11,20.0,1,20,5,2,0.2783952355384826,0.3815596103668213,0.2784;0.1032;-0.0601;-0.3337,0.10531994,0.0269259978085756
c24h50_noise,C1_to_C11,20.0,2,20,5,2,0.2783952355384826,0.3815596103668213,0.2784;0.1032;-0.0601;-0.3337,0.1077657,0.0270772892981767
c24h50_noise,C1_to_C11,15.0,0,20,5,2,0.2760029137134552,0.3709988892078399,0.2760;0.0950;-0.0650;-0.3314,0.106531784,0.0270055066794157
c24h50_noise,C1_to_C11,15.0,1,20,5,2,0.2760029137134552,0.3709988892078399,0.2760;0.0950;-0.0650;-0.3314,0.10569864,0.0267487373203039
c24h50_noise,C1_to_C11,15.0,2,20,5,2,0.2760029137134552,0.3709988892078399,0.2760;0.0950;-0.0650;-0.3314,0.10641686,0.0264007039368152
c24h50_noise,C1_to_C11,10.0,0,10,5,2,0.266105592250824,0.3605169653892517,0.2661;0.0944;-0.0598;-0.3305,0.10537327,0.0265109632164239
c24h50_noise,C1_to_C11,10.0,1,10,5,2,0.266105592250824,0.3605169653892517,0.2661;0.0944;-0.0598;-0.3305,0.10924194,0.0284373927861452
c24h50_noise,C1_to_C11,10.0,2,10,5,2,0.266105592250824,0.3605169653892517,0.2661;0.0944;-0.0598;-0.3305,0.10797222,0.0271431896835565
c24h50_noise,C1_to_C12,30.0,0,20,5,2,0.2803863286972046,0.3769353926181793,0.2804;0.0965;-0.0628;-0.3273,0.104447536,0.0260905660688877
c24h50_noise,C1_to_C12,30.0,1,20,5,2,0.2803863286972046,0.3769353926181793,0.2804;0.0965;-0.0628;-0.3273,0.10389551,0.0260540805757045
c24h50_noise,C1_to_C12,30.0,2,20,5,2,0.2803863286972046,0.3769353926181793,0.2804;0.0965;-0.0628;-0.3273,0.10592126,0.0261932052671909
c24h50_noise,C1_to_C12,20.0,0,20,5,2,0.2766984105110168,0.3766655921936035,0.2767;0.1000;-0.0595;-0.3339,0.10448415,0.0261238627135753
c24h50_noise,C1_to_C12,20.0,1,20,5,2,0.2766984105110168,0.3766655921936035,0.2767;0.1000;-0.0595;-0.3339,0.10392882,0.0260699149221181
c24h50_noise,C1_to_C12,20.0,2,20,5,2,0.2766984105110168,0.3766655921936035,0.2767;0.1000;-0.0595;-0.3339,0.107904166,0.027142921462655
c24h50_noise,C1_to_C12,15.0,0,20,5,2,0.2750979959964752,0.3692665994167328,0.2751;0.0942;-0.0606;-0.3286,0.10454947,0.02618476934731
